,StudentID,Year,Pref 1,Pref 2,Pref 3,Pref 4,Pref 5,Pref 6,Pref 7,Pref 8,Pref 9,Pref 10,Pref 11,Pref 12,Pref 13,Pref 14,Pref 15
617,220116,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7ART,7DTE,7FOD,7MUS,7TECH,7HPE,7ITA,
618,220117,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7TECH,7DPD,7FOD,7DAN,7ART,7HPE,7ITA,
619,220118,08,8CARE,8PD,8MUS,8FOD,8DTE,8MDNW,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
620,220119,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7MUS,7FOD,7ART,7DTE,7HPE,,,
621,220120,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DTE,7TECH,7DAN,7DRA,7HPE,7ITA,
622,220121,08,8CARE,8PD,8DAN,8DTE,8ART,8FOD,8DPD,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
623,220122,08,8CARE,8PD,8MDNM,8FOD,8DTE,8MDNW,8ART,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
624,220123,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7MUS,7DTE,7TECH,7ART,7FOD,7HPE,
625,220124,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
626,220125,08,8CARE,8PD,8DTE,8MDNW,8DAN,8MDNM,8ART,8FOD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
627,220129,08,8CARE,8PD,8MDNW,8DAN,8DTE,8FOD,8ART,8DPD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
628,220130,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7FOD,7TECH,7ART,7DAN,7HPE,7ITA,
629,220131,08,8CARE,8PD,8FOD,8MDNW,8ART,8DAN,8DPD,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
630,220132,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DTE,7TECH,7DAN,7DRA,7HPE,7ITA,
631,220134,08,8CARE,8EALB,8PD,8DAN,8DTE,8FOD,8ART,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
632,220135,08,8CARE,8PD,8DTE,8FOD,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
633,220136,08,8CARE,8PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
634,220137,08,8CARE,8PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
635,220138,07,7CARE,7PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
636,220144,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8DAN,8DTE,8MUS,8ART,8HPE,,,
637,220145,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7DPD,7DTE,7FOD,7MUS,7TECH,7HPE,7ITA,
638,220146,08,8CARE,8PD,8DTE,8FOD,8DRA,8MDNW,8DPD,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
639,220147,08,8CARE,8PD,8DAN,8FOD,8DTE,8MUS,8ART,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,,
640,220148,07,7CARE,7PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
641,220149,08,8CARE,8EALB,8PD,8DTE,8ART,8FOD,8MUS,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
642,220150,08,8CARE,8PD,8FOD,8MDNW,8DTE,8MDNM,8DAN,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
643,220152,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7MUS,7TECH,7DPD,7DTE,7HPE,7ITA,
644,220155,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
645,220156,08,8CARE,8PD,8MUS,8FOD,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
646,220157,08,8CARE,8PD,8MDNM,8MDNW,8ART,8FOD,8DTE,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
647,220159,08,8CARE,8PD,8ART,8DAN,8FOD,8MDNM,8DTE,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
648,220160,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7DPD,7DTE,7FOD,7TECH,7DRA,7HPE,7ITA,
649,220161,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7MUS,7ART,7DTE,7FOD,7TECH,7HPE,7ITA,
650,220162,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7DTE,7ART,7TECH,7DRA,7MUS,7HPE,7ITA,
651,220163,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7TECH,7HPE,,,
652,220164,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7ART,7DTE,7DPD,7DAN,7HPE,7ITA,
653,220165,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7DPD,7DTE,7TECH,7DAN,7HPE,,,
654,220166,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DTE,7DRA,7MUS,7DAN,7FOD,7HPE,,
655,220167,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7DPD,7FOD,7MUS,7DRA,7TECH,7DAN,7DTE,7HPE
656,220168,08,8CARE,8PD,8MDNM,8MUS,8FOD,8MDNW,8ART,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
657,220169,08,8CARE,8PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
658,220171,08,8CARE,8PD,8FOD,8DTE,8ART,8DRA,8DPD,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
659,220172,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DAN,8ART,8MDNW,8DTE,8MUS,8HPE,
660,220173,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8DAN,8FOD,8DTE,8ART,8HPE,,,
661,220174,08,8CARE,8PD,8DTE,8FOD,8DAN,8MUS,8ART,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
662,220176,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7DTE,7MUS,7TECH,7ART,7HPE,7ITA,
663,220178,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7DAN,7DPD,7ART,7DTE,7HPE,7ITA,
664,220179,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7MUS,7FOD,7TECH,7ART,7DAN,7DPD,7DTE,7HPE,
665,220180,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DTE,7DAN,7HPE,7ITA,7ITAO,,
666,220181,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DRA,7TECH,7DAN,7DTE,7HPE,7ITA,
667,220183,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7FOD,7TECH,7ART,7MUS,7HPE,,,
668,220185,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7ART,7FOD,7DRA,7DTE,7HPE,7ITA,
669,220187,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7DTE,7FOD,7DAN,7HPE,,,
670,220188,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DTE,7MUS,7HPE,,,,
671,220189,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7ART,7DPD,7DAN,7DTE,7HPE,7ITA,
672,220190,08,8CARE,8PD,8FOD,8MUS,8DPD,8DTE,8ART,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
673,220191,08,8CARE,8PD,8FOD,8MDNW,8DTE,8MDNM,8DRA,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
674,220192,08,8CARE,8PD,8DTE,8FOD,8DRA,8MDNW,8ART,8DPD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
675,220193,08,8CARE,8PD,8MDNM,8FOD,8DPD,8DTE,8DRA,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
676,220194,08,8CARE,8PD,8MDNM,8FOD,8MDNW,8MUS,8ART,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
677,220195,08,8CARE,8PD,8ART,8MUS,8FOD,8MDNM,8DTE,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
678,220196,08,8CARE,8LITAF,8PD,8DAN,8DTE,8FOD,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,
679,220198,08,8CARE,8PD,8FOD,8MDNW,8DTE,8MUS,8ART,8DPD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
680,220199,08,8CARE,8PD,8FOD,8MDNM,8DTE,8MDNW,8MUS,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
681,220201,08,8CARE,8EALB,8PD,8FOD,8DTE,8MUS,8DRA,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
682,220202,08,8CARE,8PD,8DTE,8MDNM,8DAN,8FOD,8ART,8MUS,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
683,220203,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DAN,8ART,8MUS,8DTE,8MDNW,8HPE,
684,220204,08,8CARE,8PD,8DTE,8ART,8FOD,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
685,220205,08,8CARE,8PD,8DTE,8FOD,8ART,8MDNW,8DRA,8MUS,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
686,220206,08,8CARE,8PD,8DAN,8FOD,8DTE,8MDNW,8MUS,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
687,220207,08,8CARE,8PD,8DTE,8MDNM,8DAN,8FOD,8DRA,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
688,220208,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DTE,8ART,8DRA,8HPE,,,
689,220209,08,8CARE,8PD,8DTE,8FOD,8MDNW,8MUS,8ART,8DPD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
690,220210,08,8CARE,8PD,8MUS,8FOD,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
691,220211,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8DAN,8MDNW,8ART,8FOD,8DTE,8MUS,8HPE,
692,220212,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
693,220213,08,8CARE,8PD,8FOD,8MDNW,8ART,8DAN,8DTE,8DRA,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
694,220215,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7MUS,7DTE,7FOD,7HPE,,,,
695,220216,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DAN,7DTE,7ART,7TECH,7HPE,7ITA,
696,220217,07,7CARE,7ENG,7HUM,7LITAF,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7MUS,7HPE,,,
697,220218,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7ART,7TECH,7DRA,7MUS,7HPE,7ITA,
698,220219,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7DTE,7ART,7MUS,7HPE,,,
699,220220,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7DTE,7DAN,7TECH,7HPE,7ITA,
700,220221,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7TECH,7DTE,7MUS,7HPE,7ITA,
701,220222,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7FOD,7DRA,7MUS,7DTE,7TECH,7HPE,7ITA,
702,220223,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DTE,7ART,7HPE,7ITA,7ITAO,,
703,220224,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7DAN,7DRA,7DTE,7HPE,,,
704,220225,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7DRA,7DAN,7HPE,7ITA,7ITAO,,
705,220226,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7MUS,7TECH,7DTE,7HPE,7ITA,
706,220227,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7MUS,7DTE,7FOD,7ART,7TECH,7HPE,7ITA,
707,220228,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7ART,7DPD,7DAN,7DTE,7HPE,
708,220229,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7ART,7FOD,7MUS,7TECH,7HPE,7ITA,
709,220230,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7MUS,7ART,7DAN,7DTE,7TECH,7HPE,7ITA,
710,220231,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7MUS,7TECH,7ART,7DAN,7HPE,
711,220232,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7MUS,7DTE,7FOD,7TECH,7ART,7DRA,7HPE,7ITA,
712,220233,08,8CARE,8PD,8FOD,8MDNW,8DAN,8MUS,8DTE,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
713,220234,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7DAN,7DTE,7TECH,7ART,7FOD,7HPE,
714,220235,08,8CARE,8EALB,8PD,8FOD,8DTE,8MDNW,8MUS,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
715,220236,08,8CARE,8EALB,8PD,8DTE,8ART,8FOD,8DPD,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
716,220237,08,8CARE,8LITAF,8PD,8DTE,8FOD,8ART,8MUS,8ENG,8HPE,8HUM,8MTH,8SCI,,,
717,220238,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7FOD,7DTE,7ART,7HPE,7ITA,7ITAO,,
718,220239,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7DRA,7MUS,7ART,7DTE,7HPE,
719,220240,08,8CARE,8EALB,8PD,8DTE,8FOD,8MUS,8ART,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
720,220241,08,8CARE,8PD,8FOD,8MDNW,8ART,8MDNM,8DAN,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
721,220242,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7DPD,7DRA,7DTE,7MUS,7HPE,7ITA,
722,220243,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DRA,7DTE,7DAN,7MUS,7HPE,,
723,220244,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7FOD,7DAN,7DTE,7DRA,7HPE,,,
724,220245,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7DPD,7DTE,7ART,7DRA,7MUS,7TECH,7HPE,
725,220246,08,8CARE,8EALB,8PD,8FOD,8DTE,8MUS,8DRA,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
726,220248,08,8CARE,8PD,8DTE,8MDNM,8FOD,8MUS,8ART,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
727,220249,08,8CARE,8PD,8DTE,8FOD,8DAN,8MDNW,8ART,8DPD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
728,220250,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7MUS,7DAN,7FOD,7DPD,7DTE,7HPE,
729,220251,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7TECH,7FOD,7DTE,7DRA,7HPE,,,
730,220252,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DAN,7DRA,7DTE,7TECH,7HPE,7ITA,
731,220253,08,8CARE,8PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
732,220254,08,8CARE,8PD,8DTE,8MDNM,8FOD,8MUS,8ART,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
733,220255,07,7CARE,7PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
734,220256,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DAN,7DRA,7DTE,7MUS,7HPE,7ITA,
735,220257,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7ART,7MUS,7DPD,7DTE,7HPE,7ITA,
736,220258,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DRA,7MUS,7FOD,7TECH,7DAN,7DTE,7HPE,7ITA,
737,220259,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7DTE,7DRA,7TECH,7DAN,7FOD,7HPE,7ITA,
738,220261,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7ART,7DPD,7FOD,7MUS,7TECH,7DTE,7HPE,7ITA,
739,220262,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7ART,7MUS,7FOD,7TECH,7HPE,7ITA,
740,220265,08,8CARE,8PD,8ART,8MDNM,8FOD,8MUS,8DTE,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
741,220266,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7ART,7DTE,7HPE,,,
742,220267,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7DTE,7ART,7DPD,7HPE,,,
743,220268,08,8CARE,8EALB,8PD,8DTE,8FOD,8MUS,8ART,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
744,220269,08,8CARE,8PD,8MDNM,8FOD,8DPD,8DTE,8DRA,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
745,220270,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7MUS,7DTE,7ART,7DPD,7DAN,7FOD,7HPE,
746,220271,08,8CARE,8EALB,8PD,8DTE,8FOD,8MUS,8DPD,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
747,220272,08,8CARE,8EALB,8PD,8FOD,8ART,8DAN,8DTE,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
748,220273,07,7CARE,7EALB,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7DRA,7MUS,7ART,7DTE,7HPE,
749,220274,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7DTE,7DRA,7HPE,,,,
750,220275,08,8CARE,8PD,8MDNM,8FOD,8DTE,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
751,220276,08,8CARE,8PD,8ART,8MDNM,8DTE,8FOD,8MUS,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
752,220277,08,8CARE,8PD,8MUS,8FOD,8DPD,8DTE,8ART,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
753,220278,08,8CARE,8PD,8FOD,8MDNW,8DRA,8DTE,8ART,8DPD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
754,220279,08,8CARE,8PD,8DAN,8DTE,8ART,8MDNM,8DPD,8FOD,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
755,220280,08,8CARE,8PD,8FOD,8MDNW,8DPD,8MUS,8ART,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
756,220282,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DTE,8MUS,8ART,8HPE,,,
757,220283,08,8CARE,8PD,8DAN,8DTE,8FOD,8MDNM,8DPD,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
758,220285,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DAN,8ART,8MUS,8DTE,8MDNW,8HPE,
759,220286,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DPD,7DTE,7MUS,7TECH,7HPE,7ITA,
760,220288,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7TECH,7DPD,7DRA,7DTE,7MUS,7HPE,7ITA,
761,220290,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7FOD,7DAN,7ART,7HPE,7ITA,7ITAO,,
762,220291,07,7CARE,7PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
763,220292,07,7CARE,7PD,SU1ENG,SU1FD,SU1HUM,SU1MTH,SU1MUS,SU1SCI,SWDPE,SU1DTE,,,,,
764,220294,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7DTE,7MUS,7FOD,7ART,7HPE,,,
765,220298,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7DTE,7FOD,7ART,7DAN,7HPE,7ITA,
766,220299,08,8CARE,8EALB,8PD,8DTE,8ART,8FOD,8MUS,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
767,220300,08,8CARE,8PD,8ART,8MUS,8DTE,8FOD,8DPD,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
768,220301,08,8CARE,8PD,8FOD,8MDNW,8ART,8MDNM,8DAN,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
769,220302,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DTE,7TECH,7HPE,,,,
770,220303,08,8CARE,8PD,8FOD,8MDNM,8DRA,8MUS,8DTE,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
771,220306,08,8CARE,8PD,8ART,8DTE,8MDNW,8MUS,8DPD,8FOD,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
772,220307,08,8CARE,8PD,8DTE,8FOD,8MDNM,8MDNW,8DRA,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
773,220308,08,8CARE,8PD,8FOD,8MDNM,8DAN,8MDNW,8DTE,8MUS,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
774,220309,08,8CARE,8EALB,8PD,8FOD,8DTE,8ART,8DRA,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
775,220310,08,8CARE,8PD,8MDNM,8DTE,8ART,8MUS,8FOD,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
776,220311,08,8CARE,8PD,8DTE,8FOD,8DRA,8MUS,8DPD,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
777,220312,08,8CARE,8PD,8FOD,8MDNM,8ART,8MUS,8DTE,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
778,220313,08,8CARE,8PD,8DAN,8DTE,8ART,8FOD,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
779,220314,08,8CARE,8PD,8FOD,8MDNM,8DTE,8MDNW,8MUS,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
780,220315,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
781,220316,07,7CARE,7ENG,7HUM,7LITP,7MTH,7PD,7SCI,7DTE,7FOD,7ART,7DAN,7HPE,,,
782,220318,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7ART,7DAN,7DTE,7DRA,7TECH,7HPE,7ITA,
783,220319,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7FOD,7MUS,7DAN,7TECH,7DTE,7DPD,7HPE,7ITA,
784,220321,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DTE,7DPD,7ART,7FOD,7MUS,7TECH,7HPE,7ITA,
785,220322,08,8CARE,8PD,8DTE,8FOD,8MDNM,8DAN,8MDNW,8ART,8DPD,8ENG,8HPE,8HUM,8MTH,8SCI,
786,220325,08,8CARE,8PD,8ART,8FOD,8MDNW,8MUS,8DPD,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
787,220326,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7TECH,7ART,7FOD,7DTE,7MUS,7HPE,7ITA,
788,220327,08,8CARE,8PD,8FOD,8DTE,8MUS,8ART,8ENG,8HPE,8HUM,8MTH,8SCI,,,,
789,220330,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7DPD,7FOD,7ART,7MUS,7DTE,7TECH,7HPE,7ITA,
790,220332,08,8CARE,8EALB,8PD,8DAN,8DTE,8DRA,8FOD,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
791,220333,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7ART,7DPD,7DAN,7DTE,7HPE,7ITA,
792,220334,08,8CARE,8PD,8ART,8MDNW,8DAN,8FOD,8MUS,8DTE,8ENG,8HPE,8HUM,8MTH,8SCI,8ITA,
793,220335,07,7CARE,7PD,SC1ARTS,SC1DT,SC1ENG,SC1HUM,SC1MTH,SC1SCI,SWDPE,SC1FD,SC1MUS,,,,
794,220337,08,8CARE,8PD,8FOD,8DTE,8MDNW,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
795,220338,08,8CARE,8EALB,8PD,8DTE,8ART,8FOD,8MUS,8EALA,8HPE,8HUM,8MTH,8SCI,8ENG,,
796,220339,07,7CARE,7ENG,7HUM,7MTH,7PD,7SCI,7TECH,7FOD,7ART,7DTE,7DAN,7DRA,7HPE,7ITA,
797,220340,08,8CARE,8PD,8MUS,8FOD,8ART,8MDNW,8DPD,8DTE,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
798,220341,08,8CARE,8PD,8MUS,8FOD,8ART,8DTE,8DPD,8MDNW,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
799,220344,08,8CARE,8ENG,8HUM,8LITP,8MTH,8PD,8SCI,8FOD,8DTE,8DPD,8MUS,8ART,8MDNW,8HPE,
800,220345,08,8CARE,8PD,8FOD,8DTE,8MDNM,8ART,8MUS,8DRA,8MDNW,8ENG,8HPE,8HUM,8MTH,8SCI,
801,220346,08,8CARE,8PD,8MDNM,8FOD,8DTE,8MUS,8DPD,8DRA,8ENG,8HPE,8HUM,8ITA,8MTH,8SCI,
